num,category,start-days,end-days,person,progress,title,count,petition_overview
466001,보건복지,2018-12-11,2019-01-10,naver - ***,청원종료 ,장례식 비용,참여인원 : [ 4명 ],"
											대한민국에 있는 대분의 장례식장은 무엇때문에 장례비용을100% 현금결제를 강요하는지 알고 싶습니다.하나부터 열까지 사소한 비용을 모두 현금으로만 결제 하도록 강요 합니다.어제 저의부친의 사망후 장례절차 때문에 장례식장을 이용하게 되었습니다.한번뿐인 죽음을 이용한 장례비용을 현금으로만 처리하도록 묵시적 강요 행태를 올바르게 조정해 주시면 감사하겠습니다.공공연히 발생하고 있는 이런일들을 당연하게 여기는 장례비용 체계를 다시 바로잡고 여기에 편승해 얄팍한 이윤을 남기려는 자들을 올바르게 붙잡아 주시길 바랍니다! 
"
466002,외교/통일/국방,2018-12-11,2019-01-10,naver - ***,청원종료 ,학생비자 연장 안되는지요?,참여인원 : [ 0명 ],"
											안녕하세요. 옆에서 지켜보자니 안타까운 마음에 글을 올립니다. 제가아는 지인의 아들이 일본에서 유학을하고 있습니다. 학생비자 발급받아 고3때 일본으로 건너가서 대학4년까지 다니며 졸업을 앞두고 있는데 그 학생비자가 문제가 생겼습니다. 학생비자가 5년이라는 기간 때문에 제일 중요한 졸업시험 및 자격증 시험을 앞두고 있는데, 12월 27일로 비자연장이 안되어 출국했다가  비자를 재발급 받아서 오라는 통지를 받았다고 합니다. 이런경우 구제 할 방법이 없는지요? 1년만 더 연장해 주면 마무리를 할 수있을텐데... 우리 정부에서 이런 문제를 풀어 줄 수 없는지요? 간절히 바라옵건데 이글을 보시는 분들은 그럴만한 힘이 있을듯해서 조그만 기대를 갖고 이글을 올립니다. 
"
466003,문화/예술/체육/언론,2018-12-11,2019-01-10,naver - ***,청원종료 ,전통문화예술TV 개국에 편성된 24억원은 당초 취지대로 국악TV 개국에 사용되어야만 합니다.,참여인원 : [ 1명 ],"
											2019년 정부예산안에 24억 규모의 전통문화예술전문TV 예산이 편성되었다고 합니다. 

											이 예산은 당초 국악인들의 염원이었던 
											국악TV와는 전혀 방향이 다른 결과이므로, 
											예산편성이 무효가 되거나,  
											국악TV로 원래 자리를 잡아야만 합니다. 

											전통문화예술TV 개국을 바란 자도, 
											지지한 자도 없었습니다. 
											그런데 왜 국악TV가 아닌 전통문화예술TV가 
											되어야만 합니까? 그 근거는 무엇입니까? 
											밀실 협상에 의한 결과는 아닌지 
											묻고 싶습니다. 

											국악TV는 반드시 개국되어져야 합니다. 
											국악에 대한 사회적 특권의 문제가 아니라, 
											국악에 대한 역사적 존중의 문제입니다. 

											국악이 빠져버린 한류, 
											국악에 무심한 국민들, 
											국악의 위대함을 알지 못하는 무지함의 심각성을 공론화하기 위해  
											이렇게 국민청원에 이르게 되었습니다. 

											국민 여러분 모두의 관심과 참여를 
											간곡히 부탁드립니딘. 
"
466004,외교/통일/국방,2018-12-11,2019-01-10,naver - ***,청원종료 ,"동원예비군 훈련 폐지를 건의합니다(국세 낭비 방지, 국민 시간 절약을 위해 필요)",참여인원 : [ 2명 ],"
											저는 부사관으로 13년을 근무하고 전역을 한 사람입니다.  지금은 예비군 훈련도 끝났지만 아직도 1년에 한번씩 병무청에서 ""전시 48시간내에  OO부대로 입대하시오""라고 우편이 옵니다. 나이가 40대 중반을 넘었는데 말이죠... 
											뭐 법이 그러하니 공무원들이 이런 우편물 보내는건 당연한거고 부사관이 부대의 고급 자원이라고 해서 전시에 필요한 동원인원이라는 것도 압니다.  그래서 예비군으로 편성을 했겠죠. 그런데 
											이 청원 내용을 검토하시는 분들도 남자분이시라면 예비군 훈련을 다녀오셨는지 안다녀오셨는지 모르겠지만 기억속에 저장할만한 추억이신지 궁금합니다. 당장 다음주에 ""예비군 훈련 들어오세요~""라고 한다면 심정이 어떠실런지? 
											예비군 훈련이 끝나고 친구들과 만나면 무슨 얘기를 주로 하셨나요? 혹시...자랑스럽게 ""나 예비군 끝났다"" 라고 자랑하신적이 한번도 없으신가요? 
											본론으로 들어가서  

											------------------------------------- 동원예비군 훈련 폐지를 건의하는 바입니다 ------------------------------------------ 

											동원예비군이 몇 년도에 생겼는지는 아시나요??? 1961년도에 생겼습니다. 
											그리고 1971년 대통령 후보인 전 김대중 대통령이 폐지를 건의했으나 박정희대통령의 당선으로 물거품되었죠 
											그 후로 누구도 이런 공약을 내 건 후보를 보지 못했습니다. 
											그리고 지금까지 68년을 예비군 훈련에 대해서 그 누구도 필요성에 대해 말을 한적이 없습니다. 

											1. 동원훈련은 과도한 세금 낭비다. 
											 훈련 후에 지급되는 교통비는 그 누구도 기분 좋게 받는 돈이 아닙니다. 대부분의 부대가 교통이 불편한 지역으로  
											 택시를  타고 나가서 버스를 타던 지하철을 타던 해야하는 위치에 있습니다. 그렇다보니 교통비가 나오면 가위바위보로 한사람한테 몰아주거나 받기를 거부하고 그냥 퇴소하는 사람들도 많이 있습니다.  
											그리고 각 동사무소에서 나온 동원 교관들은 너무도 많습니다. 그 양반들 본인들 월급이 몇 백만원이고 중령에서 진급을 못했다는등...다들 진급 못해서 예비군 교관 하는 사람으로 알고 있습니다. 해당 부대 교관으로 가면 부대장하고 동기이거나 후배이거나 뭐~ 그냥 선후배 모임되는거죠.  

											2. 교육이란게 현실적인가? 
											그냥 시간때우기 입니다. 교육 시간에 자거나 복장이 불량하면 퇴소시킨다는 말을 교관들이 협박처럼 하는데 사회생활하면서 필요한지, 전시에 진짜로 필요한지 곰곰히 고민할 가치가 정말 ZERO입니다.  
											정말 쓸데없는 시간때우기입니다. 아니면 하루 종일 시청각 교육이라고 비디오만 보던가,  어떤 부대는 전년도 감사에 지적 사항 나왔다고 하루 종일 야외 훈련만 하는 부대도 있고요. 훈련을 위한 훈련이 아니라 감사준비를 위한 훈련이죠 

											3. 당일 개인 사업을 하는 사람들의 보상은 어떻게 받나요? 
											직장인이나 학생도 있겠지만 개인 사업을 하는 사람들도 정말 많이 있습니다. 그런데 정말 훈련으로 인해서 먹고 사는데 지장이 생긴다면 이건 국가를 위한 일이 아닌 국가가 원수가 될 수도 있겠다는 생각이 들더군요. 개인사업자들은 아침부터 저녁 퇴소까지 하루 왠 종일 그런 소리만 합니다.  이건 국가가 아니라 원수라고 말이죠 

											4. 예비군이란 타이틀은 인정하지만 년차별 동원입소는 아니라고 봅니다. 
											 예비군 창설이 70년이 다 되어가는 밀레니엄 시대에 동원 훈련은 바뀐게 없나 봅니다. 
											어떤 정치인도 어떤 언론도 어떤 학자도 동원 훈련이 시대에 맞지 않다고 말을 하는 사람이 아무도 없습니다. 
											그건 군대를 안 갔거나, 군대에 대해서 말을 하기 싫거나, 군대란 단어를 기억도 하고 싶지 않아서겠죠 
											군대를 다녀오면 예비군이란 타이틀을 다는건 뭐 누구나 당연하다고 생각합니다. 그런데 년차별 동원 훈련을 받는것은 개인적으로나 국가적으로 엄청난 시간적 금전적인 낭비라고 생각합니다. 

											군대는 계속 변해가고 있습니다. 
											복무 년수가 줄어들고, 군대 복지는 좋아지고, 군인 월급은 대기업 수준으로 오르고, 새로운 무기 도입으로 몇십명이 운영하던 무기를 단 두세명으로 운영되고, 남과 북의 관계는 점점 더 호전이 되어가고, 공무원/군인/군무원은 점점 떠오르는 대한민국의 직업이 되어 가고 있고 말이죠 

											그런데 동원 예비군은 
											턱없이 부족한 교통비에 욕을 하게 되고(부대는 외진곳에 있는데 교통비는 대중교통비만 지급됨), 쓸데없는 교관의 자랑질이나 들어야 하고, 시간때우기를 위해서 부대를 몇바뀌나 걸어서 다녀야하며, 전역하고 사회 나와서 찐 살들에 군복이 안맞아 군복을 구매하러 다녀야하고, 군생활하면서 배운 아주 기초적인 지식들을 동원1년차나 6년차가 똑같은 교육을 받고, 동원훈련 2박3일로 개인들은 일당을 날리게되고, 설문조사는 무조건 잘했다고 표시해야 되는게 현실입니다. 

											다음 대통령 후보는 누가 뭐래도 ""동원예비군 훈련 폐지""를 외치는 분이 되시리라 봅니다. 
											국가적으로 동원예비군 훈련 유지를 위해서 투입되는 비용이 몇 천억이 절약이 됩니다. 
											동원부대가 없어지면 그만큼의 인력이 줄어들고 예산 투입이 적어집니다. 
											동원예비군 훈련 면제를 조건으로한 장기 현역입대가 가능할 수 있습니다. 
											동원예비군 훈련을 폐지함으로서 국민 행복지수(남성위주)는 더욱 커질것이라 예상합니다. 

											시대가 바뀌면 정책도 바꿔야 한다고 생각합니다. 정부 관계자, 정치인, 고위 관직자들은 자신이 동원훈련과 
											관련이 없다고해서 70년전의 법을 그대로 방치한다는 것은 직무유기라고 생각합니다. 
											이젠 구시대 유물을 폐지하는데 동참해주셨으면 합니다. 
											마지막으로 ""예비군 훈련, 정말 꼭 필요할까?""라는 제목에 인기 유튜버의 동영상을 하나 올렸습니다. 
											구시대 유물이 지금 젊은 사람들에게 어떻게 평가되는지 한번 보시길 바랍니다. 
"
466005,육아/교육,2018-12-11,2019-01-10,facebook - ***,청원종료 ,"초등 1,2학년 영어 교육",참여인원 : [ 1명 ],"
											초등 1,2학년에게  한글, 국어보다 
											영어가 우선인 분위기를 
											 조장하지 마세요. 

											이 세상은 지금 순간도 재벌, 기득권 세력으로 
											벌벌거립니까! 

											아직 한글, 국어가 서툰 아이들에게 
											우리의 정서가 듬뿍 담긴 
											책 한 권을 읽히기에도 모자랄 상황에 
											영어 교육이 웬 말입니까. 

											공교육에서 영어교육을 실시할 거라면 
											제대로 하세요! 
											사교육이 필요없게요! 

											보여주기식 교육을 할 거라면 
											보여주기식 교육의 결과를 낳을 거라면 
											하지 않으니만 백 번, 전 번 못합니다. 

											제발 정신을 좀 차리세요! 

											꿈나무인 우리 아이들에게 
											헛된 망상을 심어주려는 분위기를 
											조장하지 말고, 
											우리 부모들에게 가랭이 찢어지도록 
											당연한듯 수치스러운듯 의기양양한듯 
											조장하지 마세요! 
"
466006,정치개혁,2018-12-11,2019-01-10,naver - ***,청원종료 ,보은인사로 채워지는 공공기관 및 장차관들 ...사퇴청원합니다,참여인원 : [ 15명 ],"
											오영식코레일사장.... ktx 사고등 3주간 철도사고 10건..문재인캠프..더불당 3선의원  
											황창화지역난방공사사장....고양시백석역 열수관파열사고....더불당 국회도서관장.. 
											최규성 농어촌공사사장... 비전문가 사외이사임명 인사농단.태양광7조사업하면서 본인태양광회사 아들명의변경 
											김형근 가스안정공사사장...법인카드유용의혹. 사회공헌비용70프로 전출마지역청주배정 사전선거운동혐의 
											최창희 공영홈쇼핑사장..홈쇼핑편성에서 특정업체 배제...문재인캠프홍보고문 

											. 김대중 청와대 정무수석비서관 출신으로 3선 국회의원 출신인 이강래 한국도로공사 사장, 서울지방경찰청 차장 출신인 윤종기 도로교통공단 이사장, 민주노총 위원장 출신 이석행 폴리텍대 이사장 등이 대표적이다. 9월 바른미래당 정책위원회는 문재인 정부 출범 후 340개 공공기관에서 임명된 1,651명을 조사한 결과 이 중 365명이 ‘캠코더(대선캠프·코드인사·더불어민주당 출신)’ 인사. 

											허다허다하다 코이카 해외봉사단체장도 이미경...더불당 전 국회의원.. 문재인보은인사 

											이게 나라입니까? 

											적폐개혁이다라는 허울아래 말잘듣는 경제부총리... 
											통역가출신 외교부장관... 국토부 교육부 여가부 환경부 중기부 식약청 ....이루말할수 없는 정부내 요직들이 
											특정지역사람들과 캠코더로 채워지는 .. 

											국정농단 인사농단.. 

											이게 나라입니까??????? 
"
466007,안전/환경,2018-12-11,2019-01-10,naver - ***,청원종료 ,코레일 사건.정비인력 70%가 무경험자였는데 코레일입사시험도 개편해야합니다.국어수학치는게 말이됩니까?,참여인원 : [ 2명 ],"
											현재 강릉선사고 정비인력 70%가 무경험자라고하네요.아니 코레일시험 몇번 봤지만 정비하고 토목쪽 중요한시험인데도 불구하고 왜 공학.정비.토목관련 시험을 안보고 국어.수학만 줄기차게 보는지 이해가 안되네요. 
											서류시험통과해도 철도정비.토목분야 응시생이 관련시험에 국어.수학만 잘받아서 입사해도 전부 무경험자인데 
											이번 사고로 기회삼아 바꿉시다.지금 코레일사장도 무경험자인데 아무리 낙하산이라도 조금의 지식과 자격증.경력이라도 있어야지요. 
											현재 군무원시험도 마찬가지로 자격증폐지로인해 개나소나 자격증없이 지원가능하게 만들어서 말년병장보다 못한 사람이 채용되는 이상한 상황이 되고 있습니다. 

											결론적으로 
											코레일 입사시험 개편합시다.정비분야는 공학.정비과목 토목은 토목분야 등 국어수학시험 폐지합시다. 
"
466008,보건복지,2018-12-11,2019-01-10,naver - ***,청원종료 ,재개발로 인한 생계 유지 곤란과 건설회사의 협박으로 인한 주거의 불안정성,참여인원 : [ 72명 ],"
											상황은 이렇습니다. 서울시 송파구 오금동 118번지,118-1번지 재건축 문제입니다. 
											야촌이라는 건설회사가 조한이라는 시공업체에게 면허를 대여해준것만으로도 불법인것으로 알고있습니다. 급하게 말했던 것과 달리 공사도 늦게 시작했으며 공사 진행중에 계약금 외에 공사비를 추가 지원하라고 협박하고 만약 추가로 지원하지 않으면 공사를 하지 않겠다고 하는 바람에 공사비를 2~3번 걸쳐 납부했습니다. 결국 공사가 마무리 되기 전에 공사비 지급이 완료 되었습니다. 그리고 공사가 다 끝난 지금 거주자들 집 외에 남은 세대를 모두 달라며 주지 않으면 허가 내지 않겠다고 협박하는 상황입니다.  시공하기전에 설비내용을 조합장에서 보여준다고 들었습니다. 그런데 처음에 보여줬던 설비 내용과 다르게 중간에 설비내용을 몰래 바꾸어 시공을 하였고 구청에도 이런 이야기를 물어보았더니 이건 명백한 불법행위라고 합니다. 그럼에도 불구하고 구청에서는 합의만 보라고 하는 상황입니다. 구청에서는 합의만 보라고 무심하게 툭 말을 뱉고 어떠한 조치도 취하지 않고 있습니다. 집 없이 떠돌이 생활하는 거주자들에게 집을 주지 않겠다고 협박하지만 그래도 손해를 보더라도 합의를 보려고 했으나 전부가 아니면 안된다고 억지를 부립니다. 현재 집 없이 월세로 생활하며 경제적으로 부담이 커생활이 어려운데 결국 구청의 이러한 무관심이 극단적인 사례로 이어지게 된다면 세모녀사건처럼 누군가의 죽음이 있고 그때 원망하는 소리가 들리면 그제서야 뒤늦게라도 적극적인 움직임이 보일까요? 분명 이 같은 행동하는 건축업자는 송파구 내에서 여러집에 협박하여 얻어냈을겁니다. 이런 피해가 더 발생하는 것을 방지해야하는거 아닌가요? 결국 서민들은 집도 못받고 거리에서 떠돌이 생활이나 하면서 나가 죽으라는거죠 야촌 건설회사가 면허를 대여해준 불법행위 조한이라는 시공사에 찾아와서 하는 욕설 및 협박 서울시 송파구청의 불친절한 태도와 본인일이 아니니까 그냥 합의봐라라는식의 무성의하고 무책임한 행동을 저는 더이상 두고 볼 수 없어 이렇게 글을 쓰게 되었습니다. 몇 달이 지난 지금까지도 이 문제가 해결이 안 되어 월세를 내며 삶을 이어가고 있습니다 건설사에 대한 불법행위를 꼭 제대로 처리해주시길 간곡히 부탁드립니다. 긴 글 읽어주셔서 감사합니다. 
"
466009,보건복지,2018-12-11,2019-01-10,naver - ***,청원종료 ,제발 더 많은 사람들이 치료를 받을 수 있는 기회를 주십시오. 모두 치료받을 권리는 있지 않습니까,참여인원 : [ 5명 ],"
											닥터헬기는 인계점이 아니라는 이유로 현재 많은 사건들에서 이용되지 못하고 있습니다. 실제상황에도 쓰이지 못하고 인계점에서만 착륙을 할 수 있다는 법률이 개선되야합니다. 영국이나 일본의 경우 인계점이라는 개념 자체가 없다고 합니다. 현재 한국에서는 인계점이 아니라는 이유로 착륙을 하지못해 사망한 사건이 있었습니다. 이런일이 계속해서 반복되고 있습니다. 현재 헬기로 인한 민원은 극히 일부입니다. 환자, 생명을 구하는 일에 쓰이지 못하고 있고 심지어 닥터헬기가 아닌 소방헬기를 빌려쓰고있습니다. 소리를 질러가며 무전기가 아닌 메신저를 쓰고있는 이 상황 처음이 아닙니다. 1992년때와 같은 상황입니다. 8년 동안 지원해주지 않고 개선되지 않고 있습니다. 인계점문제와 닥터헬기 지원문제에 대한 개선이 강력히 필요합니다. 최소한의 착륙공간만 확보된다면 착륙하는 것이 한국을 제외한 다른 나라에서는 통상적인 방법으로 이용되고 있습니다. 보건복지부 장관님을 비롯한 여러분들은 가능하다고 말씀을 하시는데 왜 항상 중간에서 막히는 걸까요? 실제 이국종교수님께서 최근 말씀하신 것을 보면 많은 문제가 있다는 것을 알 수 있습니다. 현재 가지고 있는 문제들은 1992년과 다를바가 없습니다. 이국종 교수님의 말씀처럼 다양한 개선과 법률 개선이 필요하다고 봅니다. 꼭 응급상황과 관련된 무전기, 닥터헬기 등에 대한 법률 개선과 구체적인 지원을 해주십시오. 
"
466010,저출산/고령화대책,2018-12-11,2019-01-10,naver - ***,청원종료 ,지금의 저출산대책은 무대책입니다.,참여인원 : [ 6명 ],"
											아무리 정부가 출산지원금(50만원)을 주면 뭐합니까? 
											양육수당을 줘도 아기를 키울기 어렵습니다.....  
											아무리 더 많이 줘도 안 됩니다.... 

											그 지원금을 결국 누가 받습니까?   임산부의 가족이요?  아니요... 산부인과, 유치원&어린이집 등.... 
											그 지원금은 턱없이 부족합니다. 왜냐고요?   

											임신지원금 50만원 => 산부인과 등의 필수검사 등에 쓰고..  모자랍니다.  
											출산지원금 50만원=> 수술비 등은 30만원이 안 됩니다. 하지만, 
											지방(서산)에서 재왕절개하면  1인실을 쓰게끔 합니다.  7일을 병원에 있어야 하는데...  
											그리고.. 다인실은 비어있는데...  출산으로 입원할 때.. 계약서에 1인실 10만원쓰고 싸인을 받습니다. 
											출산관련 총 비용=> 81만원이상...  
											그리고 산부인과에서 사진관과 연계하여 마케팅을 합니다.  산부인과에서 이래도 되나요? 
											성장앨범을 할인한다고  그 비용(200만원이상)알시죠?   누구는 하는데... 누군(저는) 그런 것도 못 해줍니다... 
											산부인과에 제대혈보관하라고 모든 곳에 다 써 있습니다... 그 비싼 것을 하라고 곳곳에 다 붙여놓고.... 
											참 이런 것도 못해 주는데... 아기를 낳아야 하는지... 자괴감이 듭니다.  
											병원에서 너무 돈이 되면 다 한다는 느낌이 듭니다.  각종 임산부 영양제부터 안 파는 것이 없어요... 그것도 비싸게.... 
											그냥 보건소에 가서... 무료 임산부영양제 받았네요.. ㅠㅠ 그래도 아기는 똑똑해야 한다고.. 오메가3를 샀어요.. ㅠㅠ  

											그리고 출산후 자궁경부암 예방주사 맞아야 한다며...  9가지예방주사(21만원) 맞아야 효과가 높다고 합니다.  
											21만원씩 총 3번 = 63만원입니다.  보건소(미성년자는 무료)에서 성인은 접종하지 않는다고 합니다. 
											제왕절개 흉터제거하는 거라고 일본의약품을 8만원에 팝니다... 
											그래도 흉터가 남지 않길 바라는 맘에 사줄 수 밖에 없었습니다.  
											그리고 조리원은 꿈조차 꾸질 못합니다.  
											조리원 15일이 거의 200만원이죠? 1달이면 250만원이 넘고요....?  
											그냥 베트남장모님 초청해서 용돈드리고... 산후조리하고 있습니다.  

											임신초기에도 아기때문에  부부 모두가 독감(4만원)& 백일해(5만원)맞아야 한다고... 병원에서 요구하는 것도 많고.... 
											잘 몰라서... 장모님이 아기많이 보시니깐... 같이 예방접종받았어요.. ㅠㅠ 
											기형아검사비용에서 이상판정 받아서 정밀검사를 받을 경우 추가비용은 본인부담이고,  
											기형아검사 이상판정을 받아도 2%정도이고... 그래서 낙태도 허용되지 않는다고 합니다.  
											병원에서는 필요없는 검사와 상업적인 마케팅까지 동원해서 돈을 벌려고만합니다.      


											이렇게 출산과 육아 등으로 돈을 벌려는 사람이 정부정책을 이용해서 돈을 법니다. 
											아기 1명을 낳아서 아기침대, 아기욕조, 분유, 기저귀, 체온계, 유모차...  등...  
											부부 중 1명은 일을 할 수가 없고... 아기때문에 아무것도 할 수가 없습니다.  
											퇴원할 때... 산부인과에서 간호사가 다른 산모2명에게 성장앨범 등에 대해서 설명하는데...  
											병원에서 이렇게 까지 해야 하나.... 돈이 된다면 다 파는 세상인 건 아는데..... 
											너무 병원이 돈 벌기에만 급급했고....   태어나자 마자 병원에서부터 차별받고 제 아이가 잘 자랄 수 있을까요? 
											제가 아기에게 해줄 것이 없어서.... 그냥 출산하고 보니...  제 자신이 너무 무책임하게 느껴졌습니다..   



											제가 국제결혼을 했는데... 아기 2명은 어려울 것같습니다.  ㅠㅠ 
"
